anchor,positive,negative
68205877-7c7b-45c7-adb6-2edb9b380e2f,f4cc6a8c-d762-436b-87b1-0579bbcfd2dd,14387b0f-765c-4852-852f-135335790466
68205877-7c7b-45c7-adb6-2edb9b380e2f,456375db-a43f-49e0-82c6-fc7075cb1a20,d8e41375-bd8d-4e39-9da7-f0c171e97086
7769477c-81f2-442f-93c2-b9a32f9e3415,cbcbb22c-3a8d-46af-b4ba-09c98f0d7931,601d793d-7e96-4bb6-b4a6-712d5c926259
cbcbb22c-3a8d-46af-b4ba-09c98f0d7931,7769477c-81f2-442f-93c2-b9a32f9e3415,8bfac288-ccc5-448d-9573-c33ea2aa5c30
7769477c-81f2-442f-93c2-b9a32f9e3415,c3c82bdc-d9e7-4836-9746-c24ead47ca19,6e54ac59-8b9c-4c96-a1ca-3a759a2280d8
c3c82bdc-d9e7-4836-9746-c24ead47ca19,7769477c-81f2-442f-93c2-b9a32f9e3415,e9e9109e-5914-48c8-a7e6-a95dd94bd345
7769477c-81f2-442f-93c2-b9a32f9e3415,daa09819-5da5-4c7a-8bef-eb372bb27ff1,6ae6a016-91d7-46cc-be7d-5e8e5d320c54
daa09819-5da5-4c7a-8bef-eb372bb27ff1,7769477c-81f2-442f-93c2-b9a32f9e3415,a47ed6d5-480e-428c-8ce9-d7a6a571e857
7769477c-81f2-442f-93c2-b9a32f9e3415,3a99c1de-010b-4a93-a566-d5891c51914d,597dd959-1a24-457e-bea0-36f3fee2a5cb
3a99c1de-010b-4a93-a566-d5891c51914d,7769477c-81f2-442f-93c2-b9a32f9e3415,15d34dc5-12d2-475e-8244-cb3eb19fa805
7769477c-81f2-442f-93c2-b9a32f9e3415,5c2717ab-3b1e-4043-8874-e88ecf391cc9,77bc5aae-3cdf-4942-860a-4ebc67b3c280
5c2717ab-3b1e-4043-8874-e88ecf391cc9,7769477c-81f2-442f-93c2-b9a32f9e3415,9b6f11f4-bef1-4265-987b-816bbbb67be1
7769477c-81f2-442f-93c2-b9a32f9e3415,a8ebde98-7e91-46c7-992c-90039ba42017,4d97ef49-cc61-43a5-bd68-9f5053308968
a8ebde98-7e91-46c7-992c-90039ba42017,7769477c-81f2-442f-93c2-b9a32f9e3415,a10ca116-02af-4989-9a91-fb25585216f7
7769477c-81f2-442f-93c2-b9a32f9e3415,7928481f-848e-4551-b658-472c0aaf0c85,3d84b77f-9d1f-46e9-807d-eb11851601df
7928481f-848e-4551-b658-472c0aaf0c85,7769477c-81f2-442f-93c2-b9a32f9e3415,86200b15-ddce-4b04-ba44-36b3c2645fb7
7769477c-81f2-442f-93c2-b9a32f9e3415,b5a6ea29-3065-4869-ac66-a44002e55d4d,efddcf31-943b-49f0-aef1-cf5539d8048b
b5a6ea29-3065-4869-ac66-a44002e55d4d,7769477c-81f2-442f-93c2-b9a32f9e3415,606bf117-494f-4864-891f-09d63ff6aa4b
7769477c-81f2-442f-93c2-b9a32f9e3415,49c43c49-328d-4b14-8a1d-be99cafaec14,49018fd2-95ef-4f7e-92bb-813159909314
49c43c49-328d-4b14-8a1d-be99cafaec14,7769477c-81f2-442f-93c2-b9a32f9e3415,49fc7e46-5441-4b7e-996a-12dddf22a632
7769477c-81f2-442f-93c2-b9a32f9e3415,d7134426-a937-43bf-bc54-f10ad8102ed9,21f3573f-10cf-44b3-aeaa-26cccd8448b5
d7134426-a937-43bf-bc54-f10ad8102ed9,7769477c-81f2-442f-93c2-b9a32f9e3415,349076a6-d2e3-4f84-a879-d3f01374a5bf
7769477c-81f2-442f-93c2-b9a32f9e3415,6f607087-9c46-4bb2-a884-e4efc764554c,7095a841-1374-45e7-97f6-1e7f321c46a6
6f607087-9c46-4bb2-a884-e4efc764554c,7769477c-81f2-442f-93c2-b9a32f9e3415,a69cd724-2f57-4ed0-bfed-ba20401eb84c
7769477c-81f2-442f-93c2-b9a32f9e3415,fc79b760-fc4a-4efa-b0e5-f0387d7cd25f,b2cc8903-0077-4bef-8454-ac5cef53d126
fc79b760-fc4a-4efa-b0e5-f0387d7cd25f,7769477c-81f2-442f-93c2-b9a32f9e3415,567c98c2-d2f6-4b7d-a6d7-af7c032ab2df
5c01e21f-8222-4728-abce-267abf83544a,930d2a33-3462-413c-ac32-99ecc5cbf8ea,b665b768-0d83-4363-950c-31ed39317c15
930d2a33-3462-413c-ac32-99ecc5cbf8ea,5c01e21f-8222-4728-abce-267abf83544a,d29c3f94-55cc-414a-8cf2-6126e26e5a24
5c01e21f-8222-4728-abce-267abf83544a,a505bb48-ad65-4af4-ae47-29149715bff9,592b488d-dd42-4d9a-a343-d7ca4f69d0bb
a505bb48-ad65-4af4-ae47-29149715bff9,5c01e21f-8222-4728-abce-267abf83544a,83b9cbe7-9857-49e2-ab8e-b57b01038103
5c01e21f-8222-4728-abce-267abf83544a,b5a6ea29-3065-4869-ac66-a44002e55d4d,1a21878d-05b1-4983-a059-7cf3abee04b7
b5a6ea29-3065-4869-ac66-a44002e55d4d,5c01e21f-8222-4728-abce-267abf83544a,2c8a8574-4712-4197-832f-b3038d97c79a
58cc01f7-673c-4960-b913-4bc68118642a,13246906-ec3b-4ec5-bc2f-f7ca802facea,c433b570-1cb8-472a-bed7-4e24f94ea665
13246906-ec3b-4ec5-bc2f-f7ca802facea,58cc01f7-673c-4960-b913-4bc68118642a,8d6dc9d4-3b11-49a1-aa2b-9430615642c2
58cc01f7-673c-4960-b913-4bc68118642a,49c43c49-328d-4b14-8a1d-be99cafaec14,90165cd6-f56e-4b26-9efa-fc30a1d05141
49c43c49-328d-4b14-8a1d-be99cafaec14,58cc01f7-673c-4960-b913-4bc68118642a,7bd9e20e-74b9-446a-a2ed-a223f82a36e7
58cc01f7-673c-4960-b913-4bc68118642a,3a99c1de-010b-4a93-a566-d5891c51914d,f9b57146-c5ce-41ad-adfb-ee904a4f7b19
3a99c1de-010b-4a93-a566-d5891c51914d,58cc01f7-673c-4960-b913-4bc68118642a,c7732cf8-e9a1-46f1-9133-84d930f3187a
58cc01f7-673c-4960-b913-4bc68118642a,3db42aef-5961-4c75-8f0f-432c9db2a894,8a396a9c-2e4f-47e2-a587-c26e93a0953f
3db42aef-5961-4c75-8f0f-432c9db2a894,58cc01f7-673c-4960-b913-4bc68118642a,674bf89f-8e70-4472-929d-6b4ed6f98c88
58cc01f7-673c-4960-b913-4bc68118642a,2692cab2-7563-4315-924f-563a59190fd9,8e722d1e-205f-4a6c-b2b1-7f44eb216e25
2692cab2-7563-4315-924f-563a59190fd9,58cc01f7-673c-4960-b913-4bc68118642a,adf0ccd5-ae91-4697-a03d-06fc9d24934a
58cc01f7-673c-4960-b913-4bc68118642a,2e0d05e0-d147-46e6-be51-8ffed2a9e0da,19659aa7-cd3a-4bfe-bca0-6943e9e5c6e0
2e0d05e0-d147-46e6-be51-8ffed2a9e0da,58cc01f7-673c-4960-b913-4bc68118642a,0c10cab5-305c-4eb9-8854-b069392e199d
58cc01f7-673c-4960-b913-4bc68118642a,ae667c89-4be1-4100-bb44-39bcfbe9cc28,a818c24f-d7c0-4420-afe9-09971652b87e
58cc01f7-673c-4960-b913-4bc68118642a,d119b618-6e1a-462d-b7d4-ce76aa1e92ad,f181961b-20f7-459e-89de-920ef03c7ed0
58cc01f7-673c-4960-b913-4bc68118642a,10a9ff92-9637-4498-afea-7044b2ab0dc0,251e10fb-4ed1-4a79-8655-7f22d461a689
10a9ff92-9637-4498-afea-7044b2ab0dc0,58cc01f7-673c-4960-b913-4bc68118642a,fb03e148-31c1-498c-bdf5-7e16750bad68
58cc01f7-673c-4960-b913-4bc68118642a,b2ea6506-645e-4935-8d82-84c3a95fe7f0,0ac4fff0-03e9-4b0d-977b-ba94fb475030
58cc01f7-673c-4960-b913-4bc68118642a,5f6ab597-f57a-40da-be9e-adad48708203,71d58182-aa37-4c04-b21a-efe46ea0f221
5f6ab597-f57a-40da-be9e-adad48708203,58cc01f7-673c-4960-b913-4bc68118642a,a6b93c3c-88bc-431c-a46c-155dee9371aa
58cc01f7-673c-4960-b913-4bc68118642a,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,d3f36494-31aa-4567-b226-f01394d9d5a4
b95ce3ff-3d05-4e87-9e01-c97b66af13d4,58cc01f7-673c-4960-b913-4bc68118642a,f38a3179-00e1-48b4-9ca6-e14047c3b867
58cc01f7-673c-4960-b913-4bc68118642a,4939695e-1f38-496f-978f-4ebf9ef13e9d,50a45c3d-b54b-4fd5-bb83-5046e4ff6813
4939695e-1f38-496f-978f-4ebf9ef13e9d,58cc01f7-673c-4960-b913-4bc68118642a,9b707faa-500f-4ea8-a433-40e0b328a57d
58cc01f7-673c-4960-b913-4bc68118642a,4f6dd51e-bfd7-4153-ace7-9316d1757a57,d5c9ee75-5711-469f-b671-669dcde5c9bf
4f6dd51e-bfd7-4153-ace7-9316d1757a57,58cc01f7-673c-4960-b913-4bc68118642a,0d7fffb1-c282-4995-96a9-f6f2ea3c86e0
58cc01f7-673c-4960-b913-4bc68118642a,cfbc0924-0035-4d6c-8197-f024653af823,e31ff965-ddda-43d9-b24f-267a1924ff4a
cfbc0924-0035-4d6c-8197-f024653af823,58cc01f7-673c-4960-b913-4bc68118642a,6d230d98-fb8d-4421-a6e8-daca4e55d53e
10c07fca-2678-40b6-9644-cde68d3e9554,a7a1d1ff-1aa7-4a91-a066-cf48976bf92e,9588e7ab-dcf1-4dab-b341-a4e0717423a3
a7a1d1ff-1aa7-4a91-a066-cf48976bf92e,10c07fca-2678-40b6-9644-cde68d3e9554,7ebd9b90-ab51-40d7-b188-4b81b7872882
10c07fca-2678-40b6-9644-cde68d3e9554,7928481f-848e-4551-b658-472c0aaf0c85,01809552-4f87-45b0-afff-2c6f0730a3be
10c07fca-2678-40b6-9644-cde68d3e9554,8de4a831-7c25-4d34-90cf-254de0c36e49,abb23645-00fe-4e12-94cb-d1ef1cf05cbd
10c07fca-2678-40b6-9644-cde68d3e9554,2692cab2-7563-4315-924f-563a59190fd9,ed962474-bb85-47f9-b108-073184f09bc8
10c07fca-2678-40b6-9644-cde68d3e9554,598ec1f8-fddf-4be4-aa68-fe7de35a6afc,8fe90664-ee90-4b18-b4e9-9b7cf02807bd
10c07fca-2678-40b6-9644-cde68d3e9554,826dc91a-6dd3-4279-ae8d-bb710db646bb,2de794c8-8826-48d0-90e0-6900183ba9e0
10c07fca-2678-40b6-9644-cde68d3e9554,3bd76ebe-c7dc-47bd-a8af-9e46d2a4f782,b86bf49a-9097-4faf-9ad5-ada6dd8fe459
3bd76ebe-c7dc-47bd-a8af-9e46d2a4f782,10c07fca-2678-40b6-9644-cde68d3e9554,4a53fa0a-8c84-4299-b0fe-d0a7bb89adc7
10c07fca-2678-40b6-9644-cde68d3e9554,3db42aef-5961-4c75-8f0f-432c9db2a894,3414d446-735a-443c-931f-10634f57e5b9
3db42aef-5961-4c75-8f0f-432c9db2a894,10c07fca-2678-40b6-9644-cde68d3e9554,9c2f1f4c-8e54-4ba8-8904-9c1edb33c739
10c07fca-2678-40b6-9644-cde68d3e9554,a190d550-9561-436a-9c5c-c7be4de2baa4,a6592b2d-57ff-49fd-a1e2-80eff7a2129d
a190d550-9561-436a-9c5c-c7be4de2baa4,10c07fca-2678-40b6-9644-cde68d3e9554,d44d63b8-3da4-4f7d-aba1-a05ba8941b44
10c07fca-2678-40b6-9644-cde68d3e9554,2e0d05e0-d147-46e6-be51-8ffed2a9e0da,2c7e21ad-9b16-42df-9f9b-d583ce70a88a
2e0d05e0-d147-46e6-be51-8ffed2a9e0da,10c07fca-2678-40b6-9644-cde68d3e9554,dd720ac8-1c68-4484-abb7-0546413a55e3
10c07fca-2678-40b6-9644-cde68d3e9554,fa2fab41-614a-4568-b31a-04a8f4bf3f5f,416f71e2-5c95-4ec2-89b2-858f01f39fee
fa2fab41-614a-4568-b31a-04a8f4bf3f5f,10c07fca-2678-40b6-9644-cde68d3e9554,60e8e938-365e-4429-a141-4c79eb49588d
10c07fca-2678-40b6-9644-cde68d3e9554,8e4e1dff-978a-482f-8d18-30d7998dd209,8f4c7ad3-c95c-4d62-a554-3416fb5204f4
8e4e1dff-978a-482f-8d18-30d7998dd209,10c07fca-2678-40b6-9644-cde68d3e9554,c0b58a7f-5615-4b22-8af4-8f16b10a0177
10c07fca-2678-40b6-9644-cde68d3e9554,a56bd8f9-8ef8-4d63-89a4-794ed1360dd2,eb5decb4-954a-4a96-a3df-00cdde7ec5ea
a56bd8f9-8ef8-4d63-89a4-794ed1360dd2,10c07fca-2678-40b6-9644-cde68d3e9554,2a90aa9c-d2ff-49fd-a8e5-2463f657eb45
10c07fca-2678-40b6-9644-cde68d3e9554,6f607087-9c46-4bb2-a884-e4efc764554c,756cf672-d4ae-4470-a3af-a43d776a211d
6f607087-9c46-4bb2-a884-e4efc764554c,10c07fca-2678-40b6-9644-cde68d3e9554,b8faccf9-bdf4-455f-b161-42fac858f1f4
3d2d0086-c32c-4d75-a1ab-9a5cd5f6b341,68205877-7c7b-45c7-adb6-2edb9b380e2f,451f8f16-990a-412c-ab3a-b61e5d265b55
68205877-7c7b-45c7-adb6-2edb9b380e2f,3d2d0086-c32c-4d75-a1ab-9a5cd5f6b341,32eb103c-ef1d-41ce-9426-d0cf40747086
3d2d0086-c32c-4d75-a1ab-9a5cd5f6b341,f4cc6a8c-d762-436b-87b1-0579bbcfd2dd,479fcad7-d0ed-49cf-bb5f-d91764b15373
3d2d0086-c32c-4d75-a1ab-9a5cd5f6b341,9940c604-2456-4193-a403-ab18420bc1e9,a7ebbbb1-d29f-4e4a-8657-e687efc72ac5
9940c604-2456-4193-a403-ab18420bc1e9,3d2d0086-c32c-4d75-a1ab-9a5cd5f6b341,7018122c-11ee-4687-b711-48bab2e6a490
3d2d0086-c32c-4d75-a1ab-9a5cd5f6b341,8f0d3885-04d9-4a13-aed7-96a25f9f9842,6529e00d-2b24-4d68-a505-35a6612bda22
8f0d3885-04d9-4a13-aed7-96a25f9f9842,3d2d0086-c32c-4d75-a1ab-9a5cd5f6b341,66120159-5fe7-4cdb-8c9a-7ac68e393c6f
3d2d0086-c32c-4d75-a1ab-9a5cd5f6b341,ac18992d-d90c-41d0-b56b-66fe1d51608e,e98c3896-e28a-4ddd-9976-76ad4d82d303
ac18992d-d90c-41d0-b56b-66fe1d51608e,3d2d0086-c32c-4d75-a1ab-9a5cd5f6b341,b18bc9c4-6f22-4f1b-a918-e9c86a39fe7a
3d2d0086-c32c-4d75-a1ab-9a5cd5f6b341,7a269795-f85a-4717-8576-3f51265776cc,ab4554b5-ea24-44ae-b04e-3e72ba173010
7a269795-f85a-4717-8576-3f51265776cc,3d2d0086-c32c-4d75-a1ab-9a5cd5f6b341,741a2892-1c5d-402f-a769-2096356c77d7
3d2d0086-c32c-4d75-a1ab-9a5cd5f6b341,14008378-5900-4370-831e-3d17f9749caf,278fe007-ee33-410c-be59-eabb4b87b68f
14008378-5900-4370-831e-3d17f9749caf,3d2d0086-c32c-4d75-a1ab-9a5cd5f6b341,8cfaf3df-e098-4722-b840-dbc84d7aee20
3d2d0086-c32c-4d75-a1ab-9a5cd5f6b341,71348eeb-0c15-4718-b0ca-5775f78ad5f8,bf225245-fce7-4d30-b648-887cb33529e4
71348eeb-0c15-4718-b0ca-5775f78ad5f8,3d2d0086-c32c-4d75-a1ab-9a5cd5f6b341,acb4865d-0c4c-4dd5-b958-c399b5d75b8e
3d2d0086-c32c-4d75-a1ab-9a5cd5f6b341,a77f6f2f-19a2-4648-9018-3ad3aa4c1b9b,03746227-c9f9-4b3b-b2c6-9b31f79564f7
a77f6f2f-19a2-4648-9018-3ad3aa4c1b9b,3d2d0086-c32c-4d75-a1ab-9a5cd5f6b341,6e650a01-6489-4dc8-85e1-8ec809dd72a2
378d41ba-9982-4fb6-a67f-6c91a30a657e,97501ef9-b868-4d05-89d8-6161ccdf8d3f,172053e5-a7fb-4548-a64d-c53858b5e775
97501ef9-b868-4d05-89d8-6161ccdf8d3f,378d41ba-9982-4fb6-a67f-6c91a30a657e,9960700d-2017-40bd-b2d4-1d365d668c81
378d41ba-9982-4fb6-a67f-6c91a30a657e,1f5ff245-2837-4d4a-a609-e93e544478c3,c6740ace-804e-4d40-aba0-e9c7bfe2cdd2
1f5ff245-2837-4d4a-a609-e93e544478c3,378d41ba-9982-4fb6-a67f-6c91a30a657e,a310c17f-1445-4a9e-8e72-1ad8f62c4579
378d41ba-9982-4fb6-a67f-6c91a30a657e,9f336c50-ae4c-4440-bda7-958aa12bc15a,8247a3f2-3a8e-4256-b322-6c57b03a4e36
9f336c50-ae4c-4440-bda7-958aa12bc15a,378d41ba-9982-4fb6-a67f-6c91a30a657e,a0e6b75e-c27d-4d51-b388-a9ff0a85fcaa
378d41ba-9982-4fb6-a67f-6c91a30a657e,80126582-98d9-4b0c-b846-6a67c1eb4b13,0f06b40e-8bb9-4c59-814b-540a801f22d1
80126582-98d9-4b0c-b846-6a67c1eb4b13,378d41ba-9982-4fb6-a67f-6c91a30a657e,105ed38e-9493-4bf5-b222-bc8ed5545b7f
378d41ba-9982-4fb6-a67f-6c91a30a657e,f9b57146-c5ce-41ad-adfb-ee904a4f7b19,a2ca2c46-4f29-4c97-ba96-6b87f2024c01
f9b57146-c5ce-41ad-adfb-ee904a4f7b19,378d41ba-9982-4fb6-a67f-6c91a30a657e,bb7bcca7-c2ca-4a7a-9af6-54bdae21bbdb
378d41ba-9982-4fb6-a67f-6c91a30a657e,56ba013c-610e-4d9b-98ed-c2ccff977a9e,f0a96ade-9353-4d89-84a7-0b90b0f21049
56ba013c-610e-4d9b-98ed-c2ccff977a9e,378d41ba-9982-4fb6-a67f-6c91a30a657e,8de00e86-f043-4c74-98a4-e1e438a27024
378d41ba-9982-4fb6-a67f-6c91a30a657e,b463a831-8ea0-40c4-9a56-34cfe0896931,ebbff461-2251-49bd-9fd4-cf9e9be1c7ed
b463a831-8ea0-40c4-9a56-34cfe0896931,378d41ba-9982-4fb6-a67f-6c91a30a657e,8d50cd20-34f2-4abe-ba16-0759ee0fb9f5
378d41ba-9982-4fb6-a67f-6c91a30a657e,42d79b6b-2cfe-43f4-b5d9-239503074153,150c1fdf-3fc1-4672-93fa-a1aca0a85a53
42d79b6b-2cfe-43f4-b5d9-239503074153,378d41ba-9982-4fb6-a67f-6c91a30a657e,a69cd724-2f57-4ed0-bfed-ba20401eb84c
378d41ba-9982-4fb6-a67f-6c91a30a657e,afaac371-0244-441c-b68d-794c98df6264,006f0783-c5a0-458b-a9da-f8551f7ebe77
afaac371-0244-441c-b68d-794c98df6264,378d41ba-9982-4fb6-a67f-6c91a30a657e,07ef6bdd-20c8-4f2b-ac87-463f65b90768
cb2b9e04-260f-4c64-8456-d73f28258e55,403739f0-b501-475c-8e74-cc93e3c4de80,10c4141d-7169-4796-9b39-faa2eb5710a6
cb2b9e04-260f-4c64-8456-d73f28258e55,dfae58d5-6b0e-4a4d-8d85-4f51b7e9e2fa,60e8e938-365e-4429-a141-4c79eb49588d
cb2b9e04-260f-4c64-8456-d73f28258e55,c1b620ee-6540-42ba-90df-f0740d42cbbf,e6a76b1d-2cbb-4587-9c09-6b7333638a0a
cb2b9e04-260f-4c64-8456-d73f28258e55,04af2581-6692-4f14-a7fe-151a36f20368,0df563ec-1a79-486e-a46d-5b9862a40311
04af2581-6692-4f14-a7fe-151a36f20368,cb2b9e04-260f-4c64-8456-d73f28258e55,8ac6cc32-8ddf-43b1-9ac4-4b04f9053176
cb2b9e04-260f-4c64-8456-d73f28258e55,5579a23d-c411-4930-987d-ff89d77c1c12,3798b104-01cb-484c-a3b0-56adc6399b80
5579a23d-c411-4930-987d-ff89d77c1c12,cb2b9e04-260f-4c64-8456-d73f28258e55,337e30b6-3dbe-44f2-a3fd-84a80abdb5a1
cb2b9e04-260f-4c64-8456-d73f28258e55,4863c533-61cd-4287-93a1-3157732ecfd5,66120159-5fe7-4cdb-8c9a-7ac68e393c6f
cb2b9e04-260f-4c64-8456-d73f28258e55,ef7de35d-42e7-4128-a3d7-35618a8aa14a,98b42b24-6db9-4de6-bd0c-16d4b86c3724
ecfc32cb-b26e-41a0-8b41-7100c6a3fcc4,5c2717ab-3b1e-4043-8874-e88ecf391cc9,2f78f563-667f-48cc-88d7-ee28795784db
ecfc32cb-b26e-41a0-8b41-7100c6a3fcc4,b2ea6506-645e-4935-8d82-84c3a95fe7f0,598ec1f8-fddf-4be4-aa68-fe7de35a6afc
ecfc32cb-b26e-41a0-8b41-7100c6a3fcc4,a7a1d1ff-1aa7-4a91-a066-cf48976bf92e,3b3c65b5-4d91-42d2-8395-b929852a7f7d
a7a1d1ff-1aa7-4a91-a066-cf48976bf92e,ecfc32cb-b26e-41a0-8b41-7100c6a3fcc4,9a98b275-72cf-4803-a4bb-631d80f72ddc
ecfc32cb-b26e-41a0-8b41-7100c6a3fcc4,e64f6569-f723-4737-b2c3-9c72a1101842,79303c16-e15f-44aa-98e6-8745741f5793
e64f6569-f723-4737-b2c3-9c72a1101842,ecfc32cb-b26e-41a0-8b41-7100c6a3fcc4,a1635236-1d0e-4ff3-b87b-216850cc421d
ecfc32cb-b26e-41a0-8b41-7100c6a3fcc4,8e4e1dff-978a-482f-8d18-30d7998dd209,3321a95e-d587-47c0-b6d3-fa5b60030d29
8e4e1dff-978a-482f-8d18-30d7998dd209,ecfc32cb-b26e-41a0-8b41-7100c6a3fcc4,4072139a-699c-4011-9bcc-baae6f959390
ddc35db5-f1fc-4b5b-91a5-bbfb03e6e903,371f152d-1643-4b54-b32b-dd13d4c23442,f0602f55-1770-483d-89bd-4bae0d0ac086
371f152d-1643-4b54-b32b-dd13d4c23442,ddc35db5-f1fc-4b5b-91a5-bbfb03e6e903,efa2f016-ec5f-4a12-9857-c2801ea4704b
fac55e3c-d459-45ed-9f9f-f5078d3b3423,cbef45a9-7acb-4325-94c9-70081ac8d1b8,22568c9d-8ef3-4224-b994-8e0658e1082a
fac55e3c-d459-45ed-9f9f-f5078d3b3423,035bec02-b404-4f1a-9e2a-9c0ab591d89e,c4ff10e0-ae5a-467d-a409-6e0b4bf241eb
56c4b861-0922-4c3a-a9b9-3bfcb00f8274,c0fe9d3b-526c-491e-9814-a81571ebf2e5,cf075492-d880-4afc-b87b-d6b03e33dacc
56c4b861-0922-4c3a-a9b9-3bfcb00f8274,ae002c5d-aac6-490b-a39a-30aa9e2edf2b,99fe4613-84ec-4f48-bb4f-f036880ed2ac
ae002c5d-aac6-490b-a39a-30aa9e2edf2b,56c4b861-0922-4c3a-a9b9-3bfcb00f8274,e6b0e0d7-c77b-4fa6-8a7e-95cdc41502bf
56c4b861-0922-4c3a-a9b9-3bfcb00f8274,fc3f7bc9-8ced-48e3-8d6d-66384e9e01dc,7ec0b91d-c6ad-417e-934c-decfdc45bada
56c4b861-0922-4c3a-a9b9-3bfcb00f8274,04af2581-6692-4f14-a7fe-151a36f20368,bc303c9e-3ffb-49ca-acf1-088ef4d46ed7
56c4b861-0922-4c3a-a9b9-3bfcb00f8274,8eeecca3-3e44-4311-93e5-e67decfafc06,494d1c4b-fb74-4a4f-b73e-408577a97370
8eeecca3-3e44-4311-93e5-e67decfafc06,56c4b861-0922-4c3a-a9b9-3bfcb00f8274,47948cf4-1c10-4acc-a3b9-8a9cda532dfb
56c4b861-0922-4c3a-a9b9-3bfcb00f8274,c3c82bdc-d9e7-4836-9746-c24ead47ca19,a7c38944-b3fa-4a3d-a4bd-d3b3b06f0cbf
56c4b861-0922-4c3a-a9b9-3bfcb00f8274,4072139a-699c-4011-9bcc-baae6f959390,0bd02eea-139c-4f0e-aaf6-30f7376ff411
4072139a-699c-4011-9bcc-baae6f959390,56c4b861-0922-4c3a-a9b9-3bfcb00f8274,49b86e3d-55f5-4970-ac41-4867f36cb6b4
56c4b861-0922-4c3a-a9b9-3bfcb00f8274,674bf89f-8e70-4472-929d-6b4ed6f98c88,b18bc9c4-6f22-4f1b-a918-e9c86a39fe7a
674bf89f-8e70-4472-929d-6b4ed6f98c88,56c4b861-0922-4c3a-a9b9-3bfcb00f8274,8456e9f7-debf-4579-a86c-33a325a35d2d
56c4b861-0922-4c3a-a9b9-3bfcb00f8274,6bd5655c-b7fe-48ee-8925-c2d2d8798618,2ff49515-1701-4bac-a53a-04345893f3f3
6bd5655c-b7fe-48ee-8925-c2d2d8798618,56c4b861-0922-4c3a-a9b9-3bfcb00f8274,b79a3909-7611-4b89-ab5a-5609c4aaacae
56c4b861-0922-4c3a-a9b9-3bfcb00f8274,91a81925-92f9-4fc9-b897-93cf01226282,10c4141d-7169-4796-9b39-faa2eb5710a6
56c4b861-0922-4c3a-a9b9-3bfcb00f8274,46eb0fb7-9725-43af-97d7-6c717682a799,854b0687-f9fc-4109-b59f-dbe84ebc5de6
ef7de35d-42e7-4128-a3d7-35618a8aa14a,403739f0-b501-475c-8e74-cc93e3c4de80,1576a26e-f77d-47ac-87f2-4f610c141ac6
ef7de35d-42e7-4128-a3d7-35618a8aa14a,cb2b9e04-260f-4c64-8456-d73f28258e55,4f13e8cb-11aa-4b1a-8bb5-0ad1437dbdee
ef7de35d-42e7-4128-a3d7-35618a8aa14a,585729f5-e22e-402f-a87b-4b86b126cd77,ac2d1c91-3667-46aa-9fe7-170ca7fce9e2
ef7de35d-42e7-4128-a3d7-35618a8aa14a,77154707-cb09-4a60-b428-64b59d893e4a,a3a92047-be1c-4f3e-8960-c4f8570984df
ef7de35d-42e7-4128-a3d7-35618a8aa14a,82931296-9466-447f-a7af-8f3a856bcfd9,96506103-3609-4e60-b82a-2ef57fdf4cdb
82931296-9466-447f-a7af-8f3a856bcfd9,ef7de35d-42e7-4128-a3d7-35618a8aa14a,9efff43b-3b29-4082-824e-bc82f646f93d
ef7de35d-42e7-4128-a3d7-35618a8aa14a,18f9ced1-cab5-4852-b885-e7e98e7c5df1,a4f54716-24d9-4c6b-8ba7-1d7e7a5173d0
cf075492-d880-4afc-b87b-d6b03e33dacc,1c5b9bd6-76e8-4fe7-a6df-3bc0b5a452cc,34bfcd5d-a76d-4b31-8022-b5ac04d5801b
cf075492-d880-4afc-b87b-d6b03e33dacc,0509d076-7e31-4f53-bad3-80ee246e23b7,b8faccf9-bdf4-455f-b161-42fac858f1f4
0509d076-7e31-4f53-bad3-80ee246e23b7,cf075492-d880-4afc-b87b-d6b03e33dacc,b3edafa8-0a78-40b9-9404-c6fc1920d2be
cf075492-d880-4afc-b87b-d6b03e33dacc,82b6784e-8161-42a0-9b5c-b9d31e63fd85,84f246f7-663b-40cf-a66f-336e8b314836
82b6784e-8161-42a0-9b5c-b9d31e63fd85,cf075492-d880-4afc-b87b-d6b03e33dacc,d44d63b8-3da4-4f7d-aba1-a05ba8941b44
67c179d3-f358-43bf-8ecc-d9c560878b65,6ea0f255-4920-44e4-89ff-586c27b219a0,94785e0f-81be-4360-a9e1-a00df5dc8bc6
67c179d3-f358-43bf-8ecc-d9c560878b65,6ab555b6-a223-4c1e-babf-d4e2767a8f3f,e08eee6e-e021-40df-91b8-83a34393fef6
67c179d3-f358-43bf-8ecc-d9c560878b65,86139012-695b-42f4-98f1-1f353f7230b4,c8f5272e-8a94-4807-9099-70181e92fc46
8cf95123-5023-4257-933e-4d7ebbc5d8a2,337e30b6-3dbe-44f2-a3fd-84a80abdb5a1,a20ed83a-c2b7-4fee-a37c-51af57cb7a66
337e30b6-3dbe-44f2-a3fd-84a80abdb5a1,8cf95123-5023-4257-933e-4d7ebbc5d8a2,e54e065f-0ce6-4779-9a9a-afd7b997471f
8cf95123-5023-4257-933e-4d7ebbc5d8a2,b2d122f9-eadb-4930-a196-8f221eeb0c66,cd830a8f-89d2-4e96-96cb-7a497e51d437
